cart.remove.items.success,"Les produits ont été supprimés avec succès",fr_FR
cart.add.items.success,"Articles ajoutés avec succès",fr_FR
cart.your-order,"Votre commande",fr_FR
cart.price,Prix,fr_FR
cart.shipping.order-item,"+ Livraison",fr_FR
cart.shipping,Livraison,fr_FR
cart.total,Total,fr_FR
cart.checkout,Paiement,fr_FR
cart.empty,"Votre panier est vide!",fr_FR
cart.cart,Panier,fr_FR
cart.total.discount,Remise,fr_FR
cart.vouchers,"Bons de réduction",fr_FR
cart.discounts,Remises,fr_FR
cart.sales-order-threshold,"Valeur de commande minimale",fr_FR
cart.title.available_discounts,"Remises disponibles",fr_FR
cart_widget.add_product.separate,"Ajouter en tant qu'article séparé",fr_FR
checkout.sales-order-threshold,"Valeur de commande minimale",fr_FR
sales-order-threshold.expense.name,Supplément,fr_FR
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,Supplément,fr_FR
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Supplément,fr_FR
cart.item_quantity,Quantité,fr_FR
cart.item_attributes_needed,"Veuillez sélectionner plus d'attributs",fr_FR
cart.voucher.redeem,"Code de remise",fr_FR
cart.price.subtotal,Sous-total,fr_FR
cart.price.grand.total,"Total général",fr_FR
cart.total.tax_total,Taxe,fr_FR
cart.total.tax_total.calculated_at_checkout,"calculée lors du paiement",fr_FR
auth.login,S'inscrire,fr_FR
auth.password,"Mot de passe",fr_FR
auth.password-forgot,Oublié?,fr_FR
auth.email,E-mail,fr_FR
auth.register,S'inscrire,fr_FR
auth.im-new-customer,"Nouveau client",fr_FR
auth.im-already-customer,"J'ai déjà un compte",fr_FR
navigation.menu.categories,Catégories,fr_FR
navigation.menu.have-a-look,"Ça vaut le coup d'œil",fr_FR
page.checkout.errors,"Veuillez vérifier votre saisie.",fr_FR
page.checkout.client.existing,"Client existant",fr_FR
page.checkout.client.new,"Nouveau client",fr_FR
customer.password,"Mot de passe",fr_FR
password.confirm,"Confirmer le mot de passe",fr_FR
page.checkout.address.heading,"1. Données d'adresse",fr_FR
page.checkout.address.name,Nom,fr_FR
page.checkout.address.billing-address,"Adresse de facturation",fr_FR
page.checkout.address.billing-isnt-shipping-address,"Adresse de livraison différente",fr_FR
page.checkout.address.shipping-address,"Adresse de livraison",fr_FR
page.checkout.address.address-example,"Exemple:</br>Wayne Manor 1</br>10292 Gotham City</br>z.H. Alfred Pennyworth",fr_FR
page.checkout.address.next-step,"Continuer vers la méthode d'expédition",fr_FR
page.checkout.address.edit,"Modifier les données d'adresse",fr_FR
page.checkout.address.use_selected_address,"Utiliser l'adresse sélectionnée",fr_FR
page.checkout.address.different_delivery_address,"Utiliser une adresse de livraison différente",fr_FR
page.checkout.address.different_billing_address,"Utiliser une adresse de facturation différente",fr_FR
page.checkout.address.option_group.customer,"Adresses des clients",fr_FR
page.checkout.address.option_group.company_business_unit,"Adresses professionnelles",fr_FR
page.checkout.address.delivery.address_select,"Sélectionner une adresse de livraison",fr_FR
page.checkout.address.billing.address_select,"Sélectionner une adresse de facturation",fr_FR
page.checkout.shipment.heading,"2. Méthode d'expédition",fr_FR
shipment.standart.name,Standard,fr_FR
shipment.express.name,Express,fr_FR
shipment.standart.description,"2-4 jours ouvrables",fr_FR
page.checkout.shipping.delivery_time,"Délai de livraison:",fr_FR
page.checkout.shipping.day,jour,fr_FR
page.checkout.shipping.days,jours,fr_FR
page.checkout.shipping.price,Prix:,fr_FR
shipment.express.description,"24-48 heures (jours ouvrables)",fr_FR
page.checkout.shipment.edit,"Modifier la méthode d'expédition",fr_FR
page.checkout.shipment.next-step,"Continuer vers le mode de paiement",fr_FR
page.checkout.shipment.item.quantity,Montant,fr_FR
page.checkout.shipment.item.price,Prix,fr_FR
page.checkout.shipment.shipping_address.title,"Adresse de livraison",fr_FR
page.checkout.shipment.requested_delivery_date.label,"Date de livraison demandée",fr_FR
page.checkout.shipment.requested_delivery_date.placeholder,"Laissez-le vide si vous le voulez dès que possible",fr_FR
page.checkout.shipment.requested_delivery_date.title,"Quand voulez-vous être livré?",fr_FR
page.checkout.payment.heading,"3. Méthode de paiement",fr_FR
page.checkout.payment.edit,"Modifier la méthode de paiement",fr_FR
page.checkout.payment.next-step,"Continuer pour finaliser la commande",fr_FR
page.checkout.summary.billing,"Adresse de facturation",fr_FR
page.checkout.summary.shipping,"Adresse de livraison",fr_FR
page.checkout.summary.date_of_birth,"Date de naissance",fr_FR
page.checkout.summary.card_type,"Type de carte",fr_FR
page.checkout.summary.card_number,"Numéro de carte",fr_FR
page.checkout.summary.name_on_card,"Nom sur la carte",fr_FR
page.checkout.summary.card_expires,"Date d'expiration",fr_FR
page.checkout.summary.complete_checkout,"Finaliser l'achat",fr_FR
page.checkout.summary.accept_terms_and_conditions,"J'accepte les termes et conditions",fr_FR
page.checkout.finalize.heading,"4. Vérifier et finaliser la commande",fr_FR
shipment.international.parcel.service,"Services de colis internationaux",fr_FR
page.checkout.terms,"J'accepte les conditions générales.",fr_FR
page.checkout.finalize.enter-voucher,"Entrer le code de réduction",fr_FR
page.checkout.finalize.tos,"En cliquant sur le bouton ""Acheter maintenant"", je confirme les CGV.",fr_FR
page.checkout.finalize.buy-now,"Acheter maintenant",fr_FR
page.detail.add-to-cart,"Ajouter au panier",fr_FR
page.detail.dimensions,Mesures,fr_FR
page.product.by,par,fr_FR
page.product.details,Détails,fr_FR
page.imprint.url,/en/imprint,fr_FR
page.imprint.title,"Mentions légales",fr_FR
page.terms.url,/en/gtc,fr_FR
page.terms.title,CGV,fr_FR
page.privacy.url,/en/privacy,fr_FR
page.privacy.title,"Protection des données",fr_FR
catalog.currency,€,fr_FR
catalog.filter.title,Filtres,fr_FR
catalog.filter.button,Filtre,fr_FR
catalog.filter.active,"Filtre actif",fr_FR
catalog.filter.main_color,Couleur,fr_FR
catalog.filter.extras,"Autres caractéristiques",fr_FR
catalog.filter.pricerangeFrom,de,fr_FR
catalog.filter.pricerangeTo,à,fr_FR
catalog.filter.rangeFrom,"Plage de",fr_FR
