cart.remove.items.success,产品已成功移除,zh_CN
cart.add.items.success,商品已成功添加,zh_CN
cart.your-order,您的订单,zh_CN
cart.price,价格,zh_CN
cart.shipping.order-item,"+ 运费",zh_CN
cart.shipping,运费,zh_CN
cart.total,总计,zh_CN
cart.checkout,结算,zh_CN
cart.empty,您的购物车为空！,zh_CN
cart.cart,购物车,zh_CN
cart.total.discount,折扣,zh_CN
cart.vouchers,优惠券,zh_CN
cart.discounts,折扣,zh_CN
cart.sales-order-threshold,最低订单金额,zh_CN
cart.title.available_discounts,可用折扣,zh_CN
cart_widget.add_product.separate,作为单独项目添加,zh_CN
checkout.sales-order-threshold,最低订单金额,zh_CN
sales-order-threshold.expense.name,附加费,zh_CN
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,附加费,zh_CN
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,附加费,zh_CN
cart.item_quantity,数量,zh_CN
cart.item_attributes_needed,请选择更多属性,zh_CN
cart.voucher.redeem,兑换码,zh_CN
cart.price.subtotal,小计,zh_CN
cart.price.grand.total,总计,zh_CN
cart.total.tax_total,税,zh_CN
cart.total.tax_total.calculated_at_checkout,结账时计算,zh_CN
auth.login,注册,zh_CN
auth.password,密码,zh_CN
auth.password-forgot,忘记密码？,zh_CN
auth.email,电子邮件,zh_CN
auth.register,注册,zh_CN
auth.im-new-customer,新客户,zh_CN
auth.im-already-customer,我已经有一个账户,zh_CN
navigation.menu.categories,分类,zh_CN
navigation.menu.have-a-look,值得一看,zh_CN
page.checkout.errors,请检查您的输入。,zh_CN
page.checkout.client.existing,现有客户,zh_CN
page.checkout.client.new,新客户,zh_CN
customer.password,密码,zh_CN
password.confirm,确认密码,zh_CN
page.checkout.address.heading,"1. 地址数据",zh_CN
page.checkout.address.name,姓名,zh_CN
page.checkout.address.billing-address,账单地址,zh_CN
page.checkout.address.billing-isnt-shipping-address,不同的交付地址,zh_CN
page.checkout.address.shipping-address,交付地址,zh_CN
page.checkout.address.address-example,"示例:</br>Wayne Manor 1</br>10292 Gotham City</br>z.H. Alfred Pennyworth",zh_CN
page.checkout.address.next-step,继续到运输方式,zh_CN
page.checkout.address.edit,编辑地址数据,zh_CN
page.checkout.address.use_selected_address,使用选定的地址,zh_CN
page.checkout.address.different_delivery_address,使用不同的送货地址,zh_CN
page.checkout.address.different_billing_address,使用不同的账单地址,zh_CN
page.checkout.address.option_group.customer,客户地址,zh_CN
page.checkout.address.option_group.company_business_unit,商业地址,zh_CN
page.checkout.address.delivery.address_select,选择一个送货地址,zh_CN
page.checkout.address.billing.address_select,选择一个账单地址,zh_CN
page.checkout.shipment.heading,"2. 运输方式",zh_CN
shipment.standart.name,标准,zh_CN
shipment.express.name,快递,zh_CN
shipment.standart.description,2-4个工作日,zh_CN
page.checkout.shipping.delivery_time,交货时间：,zh_CN
page.checkout.shipping.day,天,zh_CN
page.checkout.shipping.days,天,zh_CN
page.checkout.shipping.price,价格：,zh_CN
shipment.express.description,24-48小时（工作日）,zh_CN
page.checkout.shipment.edit,编辑运输方式,zh_CN
page.checkout.shipment.next-step,继续支付方式,zh_CN
page.checkout.shipment.item.quantity,数量,zh_CN
page.checkout.shipment.item.price,价格,zh_CN
page.checkout.shipment.shipping_address.title,送货地址,zh_CN
page.checkout.shipment.requested_delivery_date.label,要求的交货日期,zh_CN
page.checkout.shipment.requested_delivery_date.placeholder,如果您想尽快送达，请将其留空,zh_CN
page.checkout.shipment.requested_delivery_date.title,您希望何时交付？,zh_CN
page.checkout.payment.heading,"3. 付款方式",zh_CN
page.checkout.payment.edit,编辑付款方式,zh_CN
page.checkout.payment.next-step,继续完成订单,zh_CN
page.checkout.summary.billing,发票地址,zh_CN
page.checkout.summary.shipping,送货地址,zh_CN
page.checkout.summary.date_of_birth,出生日期,zh_CN
page.checkout.summary.card_type,卡类型,zh_CN
page.checkout.summary.card_number,卡号,zh_CN
page.checkout.summary.name_on_card,卡上的姓名,zh_CN
page.checkout.summary.card_expires,到期日期,zh_CN
page.checkout.summary.complete_checkout,完成结账,zh_CN
page.checkout.summary.accept_terms_and_conditions,我接受条款和条件,zh_CN
page.checkout.finalize.heading,"4. 检查并完成订单",zh_CN
shipment.international.parcel.service,国际包裹服务,zh_CN
page.checkout.terms,我接受一般条款和条件。,zh_CN
page.checkout.finalize.enter-voucher,输入优惠码,zh_CN
page.checkout.finalize.tos,"点击""立即购买""按钮即表示我确认GTC。",zh_CN
page.checkout.finalize.buy-now,立即购买,zh_CN
page.detail.add-to-cart,添加到购物车,zh_CN
page.detail.dimensions,尺寸,zh_CN
page.product.by,由,zh_CN
page.product.details,详情,zh_CN
page.imprint.url,/en/imprint,zh_CN
page.imprint.title,Imprint,zh_CN
page.terms.url,/en/gtc,zh_CN
page.terms.title,GTC,zh_CN
page.privacy.url,/en/privacy,zh_CN
page.privacy.title,数据隐私,zh_CN
catalog.currency,€,zh_CN
catalog.filter.title,过滤器,zh_CN
catalog.filter.button,过滤器,zh_CN
catalog.filter.active,活动过滤器,zh_CN
catalog.filter.main_color,颜色,zh_CN
catalog.filter.extras,其他特征,zh_CN
catalog.filter.pricerangeFrom,从,zh_CN
catalog.filter.pricerangeTo,到,zh_CN
catalog.filter.rangeFrom,范围,zh_CN
catalog.filter.rangeTo,至,zh_CN
catalog.filter.show,插入过滤器,zh_CN
catalog.filter.hide,隐藏筛选器,zh_CN
catalog.filter.rating_up,"& Up",zh_CN
catalog.filter.active_rating_up,星级及以上,zh_CN
catalog.filters.title,筛选器,zh_CN
catalog.filter.show_hide_button,显示/隐藏筛选器,zh_CN
catalog.itemsFound,找到的物品,zh_CN
catalog.loading,加载中,zh_CN
catalog.next,继续,zh_CN
catalog.prev,背部,zh_CN
catalog.sort,排序,zh_CN
catalog.sort.relevance,按相关性排序,zh_CN
catalog.sort.name_asc,按名称升序排序,zh_CN
catalog.sort.name_desc,按名称降序排序,zh_CN
catalog.sort.price_asc,按价格升序排序,zh_CN
catalog.sort.price_desc,按价格降序排序,zh_CN
catalog.sort.rating,按产品评级排序,zh_CN
catalog.sort.popularity,按热门排序,zh_CN
catalog.filter.activeFilters,活动筛选器,zh_CN
catalog.filter.resetAllFilters,重置所有筛选器,zh_CN
catalog.no-results,没有结果。,zh_CN
product.filter.category,类别,zh_CN
product.filter.price,价格范围,zh_CN
product.filter.rating,产品评级,zh_CN
product.filter.merchant_name,商家,zh_CN
shipment.dhl,DHL,zh_CN
shipment.dhl.paket.name,包裹,zh_CN
shipment.dhl.paket.description,"DHL Paket是一种简单、经济、快速和可靠的运输服务，可覆盖全球220多个国家。",zh_CN
shipment.dhl.express.name,快递,zh_CN
shipment.dhl.express.description,我们拥有10万名全球参与的员工。本地专业知识和我们独特的网络使我们成为您的国际专家。,zh_CN
shipment.dpd,DPD,zh_CN
shipment.hermes,Hermes,zh_CN
customer.first_name,名字,zh_CN
customer.last_name,姓氏,zh_CN
customer.salutation.mr,Mr.,zh_CN
customer.salutation.mrs,夫人,zh_CN
customer.salutation.ms,女士,zh_CN
customer.salutation.dr,Dr.,zh_CN
customer.salutation.invalid,称谓无效,zh_CN
customer.billing_address.salutation.invalid,称谓无效,zh_CN
customer.shipping_address.salutation.invalid,称谓无效,zh_CN
customer.birth_date,出生日期（DD.MM.YYYY）,zh_CN
customer.email,电子邮件,zh_CN
customer.phone,电话号码,zh_CN
customer.reset.password.error.already.loggedIn,另一个客户已经登录。请注销以重置您的密码。,zh_CN
payment.prepay,预付款,zh_CN
payment.paypal,PayPal,zh_CN
payment.creditcard,信用卡,zh_CN
payment.invoice,发票,zh_CN
address.street,街道,zh_CN
address.street_nr,数字,zh_CN
address.city,城市,zh_CN
address.zip_code,邮政编码,zh_CN
page.checkout.create_account,创建客户账户,zh_CN
whishlist.whishlist,Whishlist,zh_CN
whishlist.remove,删除,zh_CN
whishlist.reduce,减少,zh_CN
whishlist.increase,增加,zh_CN
whishlist.move.to.cart,移至购物车,zh_CN
checkout.thank.you,谢谢,zh_CN
checkout.this.is.demoshop,这是一个演示商店,zh_CN
checkout.nothing.will.be.sent,因此，当然，不会发送任何东西！,zh_CN
global.order.ascendent,A-Z,zh_CN
global.order.descendent,Z-A,zh_CN
global.close,关闭,zh_CN
global.search,搜索,zh_CN
global.search.results,结果为,zh_CN
global.search.spellingSuggestion,你是指,zh_CN
global.search.suggestions,搜索建议,zh_CN
global.search.suggestion.in_products,产品,zh_CN
global.search.suggestion.in_categories,在类别中,zh_CN
global.search.suggestion.in_cms,在CMS页面,zh_CN
global.search.suggestion.no_result,未找到任何内容...,zh_CN
global.search.suggestion.see_all_products,查看所有产品,zh_CN
global.spryker.shop,"Spryker Shop",zh_CN
global.spryker.motto,技术与质量,zh_CN
global.payment_providers,支付提供商,zh_CN
global.shipment_providers,货运提供商,zh_CN
global.get_in_touch,联系我们,zh_CN
global.social,社交,zh_CN
global.home,首页,zh_CN
global.email.address,电子邮件地址,zh_CN
global.password,密码,zh_CN
global.permission.failed,此操作被禁止,zh_CN
global.recover.password,找回密码,zh_CN
global.accept.terms.and.conditions,接受条款和条件,zh_CN
global.login,登录,zh_CN
global.create.account,创建账户,zh_CN
global.cart,购物车,zh_CN
global.no_image_available,无图像可用,zh_CN
global.add-to-cart,加入购物车,zh_CN
global.show,展示,zh_CN
global.hide,隐藏,zh_CN
error.404,错误404,zh_CN
homepage.carousel.previous,以前,zh_CN
homepage.carousel.next,下一个,zh_CN
customer.signup,新客户？,zh_CN
customer.signin,登录,zh_CN
customer.logout,退出登录,zh_CN
customer.register,注册,zh_CN
customer.login,登录,zh_CN
customer.login.email,电子邮件,zh_CN
customer.login.password,密码,zh_CN
customer.login.remember_me,记住我,zh_CN
customer.login.title,访问您的账户,zh_CN
customer.registration.title,创建账户,zh_CN
customer.account.no_order,目前没有订单,zh_CN
customer.account,客户账户,zh_CN
customer.account.contact,联系方式,zh_CN
customer.account.overview,概述,zh_CN
customer.account.profile_data,个人资料,zh_CN
customer.account.address,地址,zh_CN
customer.account.order_history,订单历史,zh_CN
customer.account.newsletter,通讯,zh_CN
customer.account.last_orders,最后订单,zh_CN
customer.account.default_billing_address,默认账单地址,zh_CN
customer.account.please_specify_billing_address,请指定账单地址,zh_CN
customer.account.default_shipping_address,默认送货地址,zh_CN
customer.account.please_specify_shipping_address,请提供详细的送货地址,zh_CN
customer.account.edit_address_information,编辑地址信息,zh_CN
customer.account.additional_addresses,附加地址,zh_CN
customer.account.button.add_new_address,添加新地址,zh_CN
customer.account.add_new_address,定义新地址,zh_CN
customer.account.deliver_to_multiple_addresses,递送到多个地址,zh_CN
customer.account.delete.error,无法删除账户,zh_CN
customer.newsletter.not_subscribed,不订阅通讯,zh_CN
customer.profile.order_history,最后订单,zh_CN
customer.account.no_orders,目前没有订单,zh_CN
customer.address.updated,地址已成功更新,zh_CN
customer.address.delete.success,地址删除成功,zh_CN
customer.address.delete.failed,地址无法删除。,zh_CN
customer.address.added,地址已成功添加,zh_CN
customer.address.first_name,名字,zh_CN
customer.address.last_name,姓氏,zh_CN
customer.address.company,公司,zh_CN
customer.address.address1,街道,zh_CN
customer.address.address2,数字,zh_CN
customer.address.address3,地址附加,zh_CN
customer.address.zip_code,邮政编码,zh_CN
customer.address.city,城市,zh_CN
customer.address.country,国家,zh_CN
customer.address.phone,手机,zh_CN
customer.address.is_default_billing,默认账单地址,zh_CN
customer.address.is_default_shipping,默认送货地址,zh_CN
customer.anonymization.success,您的帐户已成功删除,zh_CN
customer.anonymization.failed,您的帐户无法删除,zh_CN
customer.authorization.success,注册成功,zh_CN
customer.authorization.account_confirmed,您的电子邮件地址已验证。请登录以继续。,zh_CN
customer.profile.change.success,个人资料已成功保存,zh_CN
customer.password.invalid_password,当前密码错误,zh_CN
customer.password.invalid,密码无效,zh_CN
customer.password.restore,设置新密码,zh_CN
customer.password.changed,您的密码已成功更改,zh_CN
customer.password.error.min_length,"密码长度必须至少为{{ limit }}个字符。",zh_CN
customer.password.error.max_length,"密码太长。它应该有{{ limit }}个字符或更少。",zh_CN
customer.token.invalid,令牌无效,zh_CN
customer.forgotten-password.description,输入与您的帐户关联的电子邮件地址。,zh_CN
customer.forgotten_password.email,电子邮件地址,zh_CN
customer.forgotten-password.title,找回我的密码,zh_CN
customer.order.item,商品,zh_CN
customer.order.items,物品,zh_CN
customer.order.order_id,订单编号,zh_CN
customer.order.view_all,查看全部,zh_CN
customer.order.all_orders,查看订单,zh_CN
customer.order.total,总,zh_CN
customer.order.view_order,查看订单,zh_CN
customer.order.reorder,重新订购,zh_CN
customer.order.reorder_all,重新订购全部,zh_CN
customer.order.reorder_selected,重新订购所选项目,zh_CN
customer.order.reorder.error.unable_to_reorder_items,您不能直接重新订购这些产品，请将它们单独添加到购物车,zh_CN
