cart.remove.items.success,产品已成功移除,zh_CN
cart.add.items.success,成功添加商品,zh_CN
cart.add.items.error.text,出了点问题。抱歉。,zh_CN
cart.your-order,您的订单,zh_CN
cart.price,价格,zh_CN
cart.shipping.order-item,"+ 运输",zh_CN
cart.shipping,运输,zh_CN
cart.total,总计,zh_CN
cart.checkout,结账,zh_CN
cart.empty,您的购物车是空的！,zh_CN
cart.cart,购物车,zh_CN
cart.total.discount,折扣,zh_CN
cart.vouchers,代金券,zh_CN
cart.discounts,折扣,zh_CN
cart.item_quantity,数量,zh_CN
cart.item_attributes_needed,请选择更多属性,zh_CN
cart.voucher.redeem,兑换码,zh_CN
cart.price.subtotal,小计,zh_CN
cart.price.grand.total,总计,zh_CN
cart.total.tax_total,税收,zh_CN
cart.total.tax_total.calculated_at_checkout,结账时计算,zh_CN
cart.delete.item,删除,zh_CN
cart.sales-order-threshold,最低订单金额,zh_CN
cart.title.available_discounts,可用折扣,zh_CN
checkout.sales-order-threshold,最低订单金额,zh_CN
sales-order-threshold.expense.name,附加费,zh_CN
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,附加费,zh_CN
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,附加费,zh_CN
auth.login,注册,zh_CN
auth.password,密码,zh_CN
auth.password-forgot,忘记了吗？,zh_CN
auth.email,电子邮件,zh_CN
auth.register,注册,zh_CN
auth.im-new-customer,新客户,zh_CN
auth.im-already-customer,我已经有一个账户,zh_CN
navigation.menu.categories,类别,zh_CN
navigation.menu.have-a-look,值得一看,zh_CN
page.checkout.errors,请检查您的输入。,zh_CN
page.checkout.client.existing,现有客户,zh_CN
page.checkout.client.new,新客户,zh_CN
customer.password,密码,zh_CN
password.confirm,确认密码,zh_CN
page.checkout.address.heading,"1. 地址数据",zh_CN
page.checkout.address.name,名称,zh_CN
page.checkout.address.billing-address,账单地址,zh_CN
page.checkout.address.billing-isnt-shipping-address,不同的送货地址,zh_CN
page.checkout.address.shipping-address,送货地址,zh_CN
page.checkout.address.address-example,"示例:</br>Wayne Manor 1</br>10292 Gotham City</br>z.H. Alfred Pennyworth",zh_CN
page.checkout.address.next-step,继续选择运输方式,zh_CN
page.checkout.address.edit,编辑地址数据,zh_CN
page.checkout.address.use_selected_address,使用选择的地址,zh_CN
page.checkout.address.different_delivery_address,使用不同的送货地址,zh_CN
page.checkout.address.different_billing_address,使用不同的账单地址,zh_CN
page.checkout.address.option_group.customer,客户地址,zh_CN
page.checkout.address.option_group.company_business_unit,商业地址,zh_CN
page.checkout.address.delivery.address_select,选择一个送货地址,zh_CN
page.checkout.address.multi_shipment.title,将每个产品分配到其自己的交货地址,zh_CN
page.checkout.address.billing.address_select,选择一个账单地址,zh_CN
page.checkout.address.manage_your_addresses,管理您的地址,zh_CN
page.checkout.address.address_select.label,选择一个送货地址,zh_CN
page.checkout.address.address_select.placeholder,选择一个地址,zh_CN
page.checkout.shipment.heading,"2. 配送方式",zh_CN
page.checkout.shipment.shipping_method_heading,运送方式,zh_CN
page.checkout.shipment.shipment_group_heading,"发货 %current% / %total%",zh_CN
shipment.standart.name,标准,zh_CN
shipment.express.name,快递,zh_CN
shipment.standart.description,2-4个工作日,zh_CN
page.checkout.shipping.delivery_time,交货时间：,zh_CN
page.checkout.shipping.day,天,zh_CN
page.checkout.shipping.days,天,zh_CN
page.checkout.shipping.price,价格：,zh_CN
shipment.express.description,24-48小时（工作日）,zh_CN
page.checkout.shipment.edit,编辑运输方式,zh_CN
page.checkout.shipment.next-step,继续选择付款方式,zh_CN
page.checkout.shipment.item.quantity,金额,zh_CN
page.checkout.shipment.item.price,价格,zh_CN
page.checkout.shipment.shipping_address.title,送货地址,zh_CN
page.checkout.shipment.requested_delivery_date.label,要求的交货日期,zh_CN
page.checkout.shipment.requested_delivery_date.placeholder,如果您想尽快获得商品，请将此处留空。,zh_CN
page.checkout.shipment.requested_delivery_date.title,你希望什么时候送达？,zh_CN
page.checkout.payment.heading,"3. 付款方式",zh_CN
page.checkout.payment.title,支付方式,zh_CN
page.checkout.payment.edit,编辑付款方式,zh_CN
page.checkout.payment.next-step,继续完成订单,zh_CN
page.checkout.summary.billing,发票地址,zh_CN
page.checkout.summary.shipping,收货地址,zh_CN
page.checkout.summary.date_of_birth,出生日期,zh_CN
page.checkout.summary.card_type,卡片类型,zh_CN
page.checkout.summary.card_number,卡号,zh_CN
page.checkout.summary.name_on_card,卡上的姓名,zh_CN
page.checkout.summary.card_expires,到期日期,zh_CN
page.checkout.summary.complete_checkout,完成结账,zh_CN
page.checkout.summary.accept_terms_and_conditions,我接受条款和条件,zh_CN
page.checkout.finalize.heading,"4. 检查并完成订单",zh_CN
shipment.international.parcel.service,国际包裹服务,zh_CN
page.checkout.terms,我接受一般条款和条件。,zh_CN
page.checkout.finalize.enter-voucher,输入优惠码,zh_CN
page.checkout.finalize.tos,点击“立即购买”按钮即表示我确认遵守通用条款和条件。,zh_CN
page.checkout.finalize.buy-now,现在购买,zh_CN
page.detail.add-to-cart,加入购物车,zh_CN
page.detail.dimensions,测量,zh_CN
page.product.by,通过,zh_CN
page.product.details,细节,zh_CN
page.imprint.url,/zh/imprint,zh_CN
page.imprint.title,印记,zh_CN
page.terms.url,/zh/gtc,zh_CN
page.terms.title,GTC,zh_CN
page.privacy.url,/zh/privacy,zh_CN
page.privacy.title,数据隐私,zh_CN
catalog.currency,€,zh_CN
catalog.filter.button,筛选,zh_CN
catalog.filter.and.sorting.button,筛选/排序,zh_CN
catalog.filter.active,活动筛选器,zh_CN
catalog.filter.main_color,颜色,zh_CN
catalog.filter.extras,其他特点,zh_CN
catalog.filter.pricerangeFrom,从,zh_CN
catalog.filter.pricerangeTo,到,zh_CN
catalog.filter.rangeFrom,范围,zh_CN
catalog.filter.rangeTo,至,zh_CN
catalog.filter.show,插入过滤器,zh_CN
catalog.filter.hide,隐藏筛选器,zh_CN
catalog.filter.per,每页,zh_CN
catalog.filter.sort,"按照排序\n",zh_CN
