"Table name is not allowed for dynamic entity. Table: %s","No se permite el nombre de tabla para entidad dinámica. Tabla: %s"
"Table name or table alias is not unique for dynamic entity. Table: %s","El nombre de tabla o el alias de tabla no es único para entidad dinámica. Tabla: %s"
"Table name is not unique for dynamic entity. Table: %s","El nombre de tabla no es único para entidad dinámica. Tabla: %s"
"Table alias is not unique for dynamic entity. Table: %s","El alias de tabla no es único para entidad dinámica. Tabla: %s"
"Validation rule `isRequired` must be set for boolean field type.","La regla de validación 'isRequired' debe establecerse para el tipo de campo booleano."
"Validation setting `isRequired` must be set for `decimal` field type.","La configuración de validación 'isRequired' debe establecerse para el tipo de campo 'decimal'."
"Validation setting `scale` must be less than `precision` for `decimal` field type.","La configuración de validación 'scale' debe ser menor que 'precision' para el tipo de campo 'decimal'."
"Validation setting `isRequired` must be set for `integer` field type.","La configuración de validación 'isRequired' debe establecerse para el tipo de campo 'integer'."
"Validation setting `min` must be less than `max` for `integer` field type.","La configuración de validación 'min' debe ser menor que 'max' para el tipo de campo 'integer'."
"Validation setting `isRequired` must be set for `string` field type.","La configuración de validación 'isRequired' debe establecerse para el tipo de campo 'string'."
"Validation setting `minLength` must be less than `maxLength` for `string` field type.","La configuración de validación 'minLength' debe ser menor que 'maxLength' para el tipo de campo 'string'."
"Field type is not allowed for dynamic entity. Type: %s","No se permite el tipo de campo para entidad dinámica. Tipo: %s"
"Identifier is required for dynamic entity configuration.","Se requiere un identificador para la configuración de entidad dinámica."
"Identifier is not defined in field definitions.","El identificador no está definido en las definiciones de campo."
"Field definition `type` is required for dynamic entity configuration.","Se requiere la definición de campo 'type' para la configuración de entidad dinámica."
"Field definition `fieldName` is required for dynamic entity configuration.","Se requiere la definición de campo 'fieldName' para la configuración de entidad dinámica."
"Field definition `fieldVisibleName` is required for dynamic entity configuration.","Se requiere la definición de campo 'fieldVisibleName' para la configuración de entidad dinámica."
"Field definition `isCreatable` is required for dynamic entity configuration.","Se requiere la definición de campo 'isCreatable' para la configuración de entidad dinámica."
"Field definition `isEditable` is required for dynamic entity configuration.","Se requiere la definición de campo 'isEditable' para la configuración de entidad dinámica."
"Resource name `%s` is not valid. Allowed characters: a-z, A-Z, 0-9, _ and - ","El nombre de recurso '%s' no es válido. Caracteres permitidos: a-z, A-Z, 0-9, _ y -."
