cart.remove.items.success,"Produtos removidos com sucesso",pt_PT
cart.add.items.error.text,"Algo correu mal. Desculpe.",pt_PT
cart.add.items.success,"Itens adicionados com sucesso",pt_PT
cart.your-order,"A sua Encomenda",pt_PT
cart.product-option,"Opções do Produto",pt_PT
cart.price,Preço,pt_PT
cart.shipping.order-item,"+ Envio",pt_PT
cart.shipping,Envio,pt_PT
cart.total,Total,pt_PT
cart.checkout,"Finalizar compra",pt_PT
cart.empty,"O seu carrinho de compras está vazio!",pt_PT
cart.cart,Carrinho,pt_PT
cart.total.discount,Desconto,pt_PT
cart.vouchers,Vales,pt_PT
cart.discounts,Descontos,pt_PT
cart.sales-order-threshold,"Valor Mínimo de Encomenda",pt_PT
cart.title.available_discounts,"Descontos disponíveis",pt_PT
checkout.sales-order-threshold,"Valor Mínimo de Encomenda",pt_PT
sales-order-threshold.expense.name,"Taxa adicional",pt_PT
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,"Taxa adicional",pt_PT
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,"Taxa adicional",pt_PT
cart.item_quantity,Quantidade,pt_PT
cart.item_attributes_needed,"Por favor, selecione mais atributos.",pt_PT
cart.voucher.redeem,"Resgatar código",pt_PT
cart.price.subtotal,Subtotal,pt_PT
cart.price.grand.total,"Total Geral",pt_PT
cart.total.tax_total,Imposto,pt_PT
cart.total.tax_total.calculated_at_checkout,"calculado no momento do pagamento",pt_PT
sales-order-threshold.hard-minimum-threshold.de.eur.message,"Deve adicionar itens no valor de {{threshold}} para atingir o limite recomendado. Não é possível prosseguir com a compra.",pt_PT
sales-order-threshold.hard-minimum-threshold.de.chf.message,"Deve adicionar itens no valor de {{threshold}} para atingir o limite recomendado. Não é possível prosseguir com a compra.",pt_PT
sales-order-threshold.hard-maximum-threshold.de.eur.message,"O valor do carrinho não pode ser superior a {{threshold}}. Por favor, remova alguns itens para prosseguir com a encomenda.",pt_PT
sales-order-threshold.hard-maximum-threshold.de.chf.message,"O valor do carrinho não pode ser superior a {{threshold}}. Por favor, remova alguns itens para prosseguir com a encomenda.",pt_PT
sales-order-threshold.soft-minimum-threshold.de.eur.message,"Precisa adicionar itens no valor de {{threshold}} para atingir um limite recomendado, mas se preferir, pode prosseguir para o checkout.",pt_PT
sales-order-threshold.soft-minimum-threshold.de.chf.message,"Precisa adicionar itens no valor de {{threshold}} para atingir um limite recomendado, mas se preferir, pode prosseguir para o checkout.",pt_PT
auth.login,Registar-se,pt_PT
auth.password,Palavra-passe,pt_PT
auth.password-forgot,Esqueceu-se?,pt_PT
auth.email,E-mail,pt_PT
auth.register,Registar,pt_PT
auth.im-new-customer,"Novo Cliente",pt_PT
auth.im-already-customer,"Já tenho uma conta",pt_PT
navigation.menu.categories,Categorias,pt_PT
navigation.menu.have-a-look,"Vale a pena dar uma olhada",pt_PT
page.checkout.errors,"Por favor, verifique a sua entrada.",pt_PT
page.checkout.client.existing,"Cliente existente",pt_PT
page.checkout.client.new,"Novo Cliente",pt_PT
customer.password,Palavra-passe,pt_PT
password.confirm,"Confirmar senha",pt_PT
page.checkout.address.heading,"1. Dados de Endereço",pt_PT
page.checkout.address.name,Nome,pt_PT
page.checkout.address.billing-address,"Morada de Faturação",pt_PT
page.checkout.address.billing-isnt-shipping-address,"Endereço de Entrega Diferente",pt_PT
page.checkout.address.shipping-address,"Morada de Entrega",pt_PT
page.checkout.address.address-example,"Exemplo:</br>Wayne Manor 1</br>10292 Gotham City</br>z.H. Alfred Pennyworth",pt_PT
page.checkout.address.next-step,"Continuar para o Método de Envio",pt_PT
page.checkout.address.edit,"editar Dados de Endereço",pt_PT
page.checkout.address.use_selected_address,"Usar endereço selecionado",pt_PT
page.checkout.address.different_delivery_address,"Utilize um endereço de entrega diferente",pt_PT
page.checkout.address.different_billing_address,"Utilizar um endereço de faturação diferente",pt_PT
page.checkout.address.option_group.customer,"Endereços do cliente",pt_PT
page.checkout.address.option_group.company_business_unit,"Endereços comerciais",pt_PT
page.checkout.address.delivery.address_select,"Selecione um endereço de entrega",pt_PT
page.checkout.address.billing.address_select,"Selecione um endereço de faturação",pt_PT
page.checkout.address.manage_your_addresses,"Gerir os seus endereços",pt_PT
page.checkout.address.address_select.label,"Selecione um endereço de entrega",pt_PT
page.checkout.address.address_select.placeholder,"Selecione um endereço",pt_PT
page.checkout.address.multi_shipment.title,"Atribua a cada produto o seu próprio endereço de entrega.",pt_PT
page.checkout.shipment.heading,"2. Método de Envio",pt_PT
shipment.standart.name,Padrão,pt_PT
shipment.express.name,Expresso,pt_PT
shipment.standart.description,"2-4 dias úteis",pt_PT
page.checkout.shipping.delivery_time,"Tempo de entrega:",pt_PT
page.checkout.shipping.day,dia,pt_PT
page.checkout.shipping.days,dias,pt_PT
page.checkout.shipping.price,Preço:,pt_PT
shipment.express.description,"24-48 horas (dias úteis)",pt_PT
page.checkout.shipment.edit,"editar Método de Envio",pt_PT
page.checkout.shipment.next-step,"Continuar para o Método de Pagamento",pt_PT
page.checkout.shipment.item.quantity,Quantidade,pt_PT
page.checkout.shipment.item.price,Preço,pt_PT
page.checkout.shipment.shipping_address.title,"Morada de entrega",pt_PT
page.checkout.shipment.requested_delivery_date.label,"Data de entrega solicitada",pt_PT
page.checkout.shipment.requested_delivery_date.placeholder,"Deixe em branco se quiser o mais rápido possível.",pt_PT
page.checkout.shipment.requested_delivery_date.title,"Quando deseja ser entregue?",pt_PT
page.checkout.shipment.shipment_group_heading,"Envio %current% de %total%",pt_PT
page.checkout.shipment.shipping_method_heading,"Método de Envio",pt_PT
page.checkout.payment.heading,"3. Método de Pagamento",pt_PT
page.checkout.payment.edit,"editar Método de Pagamento",pt_PT
page.checkout.payment.next-step,"Continuar para finalizar a encomenda",pt_PT
page.checkout.summary.products,Produtos,pt_PT
page.checkout.summary.billing,"Morada de Faturação",pt_PT
page.checkout.summary.shipping,"Morada de Envio",pt_PT
page.checkout.summary.date_of_birth,"Data de Nascimento",pt_PT
page.checkout.summary.card_type,"Tipo de Cartão",pt_PT
page.checkout.summary.card_number,"Número do Cartão",pt_PT
page.checkout.summary.name_on_card,"Nome no Cartão",pt_PT
page.checkout.summary.card_expires,"Data de validade",pt_PT
page.checkout.summary.complete_checkout,"Finalizar compra",pt_PT
page.checkout.summary.accept_terms_and_conditions,"Aceito os termos e condições",pt_PT
page.checkout.finalize.heading,"4. Verificar e finalizar encomenda",pt_PT
shipment.international.parcel.service,"Serviços Internacionais de Envio de Encomendas",pt_PT
page.checkout.terms,"Aceito os termos e condições gerais.",pt_PT
page.checkout.finalize.enter-voucher,"Introduzir código do voucher",pt_PT
page.checkout.finalize.tos,"Com um clique no botão ""Comprar agora"", confirmo os Termos e Condições Gerais.",pt_PT
page.checkout.finalize.buy-now,"Comprar agora",pt_PT
