cart.remove.items.success,"I prodotti sono stati rimossi con successo.",it_IT
cart.add.items.success,"Articoli aggiunti con successo",it_IT
cart.add.items.error.text,"Qualcosa è andato storto. Spiacente.",it_IT
cart.your-order,"Il tuo ordine",it_IT
cart.price,Prezzo,it_IT
cart.shipping.order-item,"+ Spedizione",it_IT
cart.shipping,Spedizione,it_IT
cart.total,Totale,it_IT
cart.checkout,Checkout,it_IT
cart.empty,"Il tuo carrello è vuoto!",it_IT
cart.cart,Carrello,it_IT
cart.total.discount,Sconto,it_IT
cart.vouchers,"Buoni regalo",it_IT
cart.discounts,Sconti,it_IT
cart.item_quantity,Quantità,it_IT
cart.item_attributes_needed,"Seleziona più attributi, per favore.",it_IT
cart.voucher.redeem,"Riscatta codice",it_IT
cart.price.subtotal,"Totale parziale",it_IT
cart.price.grand.total,"Totale complessivo",it_IT
cart.total.tax_total,Tasse,it_IT
cart.total.tax_total.calculated_at_checkout,"calcolato al momento del pagamento",it_IT
cart.delete.item,Elimina,it_IT
cart.sales-order-threshold,"Valore minimo dell'ordine",it_IT
cart.title.available_discounts,"Sconti disponibili",it_IT
checkout.sales-order-threshold,"Valore minimo dell'ordine",it_IT
sales-order-threshold.expense.name,Sovrapprezzo,it_IT
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,Sovrapprezzo,it_IT
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Sovrapprezzo,it_IT
auth.login,Iscriviti,it_IT
auth.password,Password,it_IT
auth.password-forgot,Dimenticato?,it_IT
auth.email,E-mail,it_IT
auth.register,Registrati,it_IT
auth.im-new-customer,"Nuovo Cliente",it_IT
auth.im-already-customer,"Ho già un account",it_IT
navigation.menu.categories,Categorie,it_IT
navigation.menu.have-a-look,"Vale la pena dare un'occhiata",it_IT
page.checkout.errors,"Si prega di controllare la vostra inserzione.",it_IT
page.checkout.client.existing,"Cliente esistente",it_IT
page.checkout.client.new,"Nuovo Cliente",it_IT
customer.password,Password,it_IT
password.confirm,"Conferma password",it_IT
